gig_id,x,category
aryansoni1108/effective-digital-marketing-for-business,2.572377826494949,marketing
aryr36/your-vocal-coach-in-french-or-english,2.5525112177608684,translation
arzoonaaz/make-custom-mlb-parody-logo-for-embroidery-world-series-all-star-game-nba,1.5995588007976103,design
arzyakm/create-best-food-photos-and-videos-for-you,2.5266015592381232,video
arzyakm/create-high-quality-cooking-video-recipes-for-you,2.5365128706229787,video
asad__haadi/do-web-scraping-virtual-assistant-for-data-entry-and-web-search-excel-sheets,0.813547154880984,coding
asad_ali9/do-product-photography-lifestyle-and-editing-in-professional-quality,0.9552353029464119,writing
asad_mumtaz/edit-your-professional-video-in-24-hours,0.9668194823745445,writing
asad_rehman_se/create-wordpress-website-or-blog-or-fix-any-issues,4.280988695418016,writing
asad_rehman_se/develop-a-premium-business-website-with-modern-design-using-wordpress,4.721346782769928,coding
asad_rehman_se/do-website-design-and-build-complete-website,3.7366097004603103,design
asadaslam7/do-arduino-programming-code-and-projects-for-you,1.1391472278502859,coding
asadjackey/write-song-lyrics-of-bollywood-and-indian-pop,0.768327036019234,audio
asadjawaid/create-3d-product-animation-stills-and-videos,4.529052457128912,video
asadkabirwd/convert-complex-psd-to-responsive-html-template,1.2047035222561233,coding
asadnaeem695/create-a-modren-nft-website-or-nft-landing-page-design,3.2732881122408477,coding
asadrehan715/do-organic-youtube-promotion-for-your-channel,1.2708150352773966,marketing
asadrizvi110/create-a-proffesional-gaming-intro,2.044708498508309,video
asadrizwan/develop-a-custom-shopify-store-for-your-brand,2.7473521573117097,coding
asahab/design-amazing-supplement-vitamin-bottle-label-and-packaging,1.6761271620106604,coding
asahab/design-website-banner-ads-banner-design-product-ad-slider-3932,0.8817774749334859,design
asahab/do-all-types-of-product-packaging-label-and-sticker-design,1.7334402778053053,design
asalaverry/provide-professional-video-effects-for-you,0.9703862564366555,video
ascentagency/design-a-mail-chimp-template,1.6429474834194786,design
asd_marketer19/do-viral-and-marketing-e-book-book-top-social-media,1.818243943926774,writing
asdmcdl/do-web-scraping-find-email-address-and-contact-info-by-linkedin-research,1.8727919403612103,coding
aselasl/skin-retouching-in-video,1.857121515602696,video
aselawijethunga/create-3d-animation-from-your-2d-photo,0.7275662631198249,video
asfahimbd/format-edit-and-publish-your-audiobook-on-amazon-acx-and-findaway-voices,2.297403063768281,audio
asfandiq90/can-create-a-whiteboard-animation-video-for-you,2.6202618788254997,video
asfaranjum/everything-related-to-video-production,2.571417658225878,video
asfii_writer/write-and-design-catchy-capability-statement,1.0165997889990428,writing
asharabarshad/fix-your-shopify-store-bugs,1.1058959389988736,coding
asharhafeez7/do-excel-data-entry-copy-paste-data-conversion-services-24-hours,0.6862175332182462,coding
asharma1191/write-impactful-ux-microcopy-for-your-mobile-app,2.9119265189471886,coding
asharmalik888/zapier-integromat-integration-automate-automation-setup-zap,1.9113509880655561,coding
asherwrite/ghostwrite-recipe-cookbook-for-kindle-amazon,1.642716262605915,writing
ashfa778/do-urdu-typing-in-ms-word,0.7131480074486971,translation
ashfaqurrahmann/design-and-code-clickable-email-signature,2.106936112106858,coding
ashhadahsain/do-any-machine-learning-data-science-project-in-python,3.2164156247238878,coding
ashhadahsain/do-machine-learning-and-data-science-projects-in-r-fdc8,2.427457760349217,coding
ashi2744/find-social-media-instagram-influencers-for-influencer-marketing,0.9619524985185961,marketing
ashia_0/product-editing-product-retouching-or-any-picture-editing-for-online-shop-6e4b,0.05452473492666001,writing
ashik_cy/design-custom-squarespace-website-responsive-redesign,3.288038943680925,coding
ashikrahman42/create-the-best-google-local-seo-strategy-for-gmb-ranking,2.639701669545872,marketing
ashikrahman42/do-5000-google-maps-citations-for-gmb-ranking-and-local-seo,1.1350584326091577,marketing
ashikrahman42/optimize-google-my-business-for-local-seo-and-gmb-ranking,3.221531267944543,marketing
ashiktpi/convert-psd-to-html-and-psd-to-wordpress-template,2.6733494679238636,coding
ashimreberio9/convert-file-to-pdf-word-excel-powerpoint-or-any-verson,1.3326059201542768,coding
ashini_loku/design-creative-professional-product-label-design,2.382888127397532,design
ashish_batra_/make-autopilot-amazon-affiliate-website-for-affiliate-marketing,2.6748504886568156,marketing
ashkent7/provide-your-old-man-character-voice-over,1.0385765731839762,audio
ashlay_queen929/write-and-design-an-eye-catching-white-paper,3.0653930275987133,writing
ashley0315/transcribe-pdfs-pictures-scanned-doc-to-word-doc,0.4499911702708224,translation
ashleybektesi/be-your-social-media-marketing-manager,3.2362969222071705,marketing
ashleyday/translate-500-words-from-dutch-to-english-or-vice-versa,1.7422706880662695,translation
ashleyking2727/research-and-create-a-content-strategy-for-your-blog,2.553015235823319,writing
ashleymullings3/record-an-authentic-spokesperson-video-in-english,0.24130684159625623,video
ashleyx1/code-a-script-for-you-in-unity,3.3814069065148598,coding
ashleyzheng/write-an-erotica-for-you,2.3830496544057467,writing
ashleyzhou/translate-english-to-simplified-chinese,0.43767479794737696,translation
ashok_kumar_kr/submit-your-podcast-rss-feed-to-31-sites,3.9187810478662572,audio
ashphonia/write-your-script-within-hours,4.1370878187751705,writing
ashrareh/create-and-set-up-youtube-channel,1.4698562039980185,marketing
ashsteel/produce-a-250-word-premium-quality-voice-over-in-24-hours,1.1247472030987062,audio
ashter_munir/do-high-quality-video-editing,2.7181158491755686,writing
ashwinikmr/deploy-and-manage-web-app-to-aws-ec2,2.5030924213749746,coding
asiapiazza/create-your-custom-instagram-filter,2.1215281541332276,marketing
asifchughtai/code-for-oracle-sql-plsql-tasks-and-project,1.7394736794417271,coding
asifemon0/build-you-a-modern-wordpress-website,2.8353789211168663,coding
asifhassanantue/photoshop-editing-background-removal-of-100-images-12-hours,0.6512045739390985,writing
asifhassanantue/photoshop-remove-background-within-12-hours,0.6104316438334482,design
asifrai60/create-ui-design-for-mobile-app,1.3824835455441582,coding
asifsadiq/do-custom-business-logo,2.915378832292891,design
asifshareef/make-original-meditation-sleep-and-relaxing-music-for-you,0.8142164827838955,audio
asim740/create-amazing-animated-gifs-for-you,2.356178225058654,video
asim_mughal/design-elegant-wedding-invitations,0.3168679114200472,design
asim_ppcexpert/setup-manage-and-optimize-your-google-ads-adwords-ppc-campaigns,1.9683550094670668,marketing
asimansari160/debug-your-powerapp-and-flow-your-business-process,2.4877210504914764,coding
asimbaloch/design-a-awesome-professional-wordpress-website,4.447004002961873,coding
asimkbc/send-bulk-sms-text-msg-marketing-blast-service,2.418065130562534,marketing
asimlinks786/coach-you-1-to-1-on-digital-marketing,2.1132308018235295,marketing
asimlinks786/coach-you-how-to-build-a-youtube-ad-campaign,2.39940050407514,marketing
asimlinks786/setup-and-coach-you-on-youtube-ads,2.0478801545567333,marketing
asimpson86/write-you-any-500-word-health-and-fitness-related-article,0.34813310284702836,writing
asimroy36/be-your-ghost-music-producer-of-remix-or-original-song,1.644326291665038,audio
asimzsaleem/create-lofi-2d-character-animation-for-music-video,3.151569546072904,video
askdesigns151/create-professional-infographic-design,0.9723605867227562,design
askme_digital/setup-and-manage-profitable-youtube-ppc-adword-ads,2.2936740228363495,marketing
askmezee/setup-google-analytics-and-track-wordpress-website,1.3163954782034253,coding
asktimshannon/send-you-underwriting-rules-for-15-net-30-vendors-to-build-business-credit,1.7147996785171975,writing
aslamkhan116/expert-kindle-ebook-book-formatting-createspace-paperback,1.2697409274596427,writing
asma2004/quickbooks-online-qboa-xero-zoho-wave-bookkeeping-reconciliation-data-entry,1.322973744103163,writing
asma_malik0808/do-outstanding-roll-up-banner-design-in-24-hours,1.599573720301487,design
asmaawan7345/do-instagram-marketing-and-send-dm-or-direct-message,1.382857126709152,marketing
asmaemansouri/create-modern-facebook-or-instagram-video-ad,2.627361752906116,writing
asmshir/screenrecord-audiovideo-editing-udemy-webinars-product-website-in-camtasia,1.3300094941756182,writing
asowinski/do-audio-and-video-editing-quickly-and-reliably,0.2738056474644753,writing
asparuhtashev/professional-edit-your-song-podcast-audiobook-lesson,1.4528942643844278,writing
asr945/setup-your-websites-on-digitalocean-google-cloud-aws-linode-vultr-and-any-vps,0.358046166659838,coding
asrar_chaudhary/do-digital-artwork-recreate-remake-redesign-logo-in-vector,1.0194491115553446,design
assasinfx/make-twitch-intros-stingers-overlays-and-animated-screens,1.615855669611533,video
asshuu/build-85-unique-domain-seo-backlinks-on-tf100-da100-sites,0.44038569624555424,marketing
asshuu/rank-your-website-on-google-30-days-seo-backlinks-manually,3.9833759161863194,marketing
assistyou24hr/provide-shopify-customer-service,3.3002399434444163,coding
asteroidia/a-video-record-walking-on-rio-janeiro-beach,2.4904014283685822,video
astiramdani/draw-you-things-in-my-style-for-t-shirt-etc,1.263631689398405,design
astraledge/translate-english-to-french-or-french-canadian,0.6921821827383507,translation
astrodart/create-anime-or-vtuber-twitch-youtube-stream-overlays,1.6837681633973074,marketing
asufian97/convert-psd-to-html-a9d67a18-8290-4f4f-b8db-77a7363cbc92,1.2213756584458195,coding
asylum817/promote-your-podcast-on-my-podcast,0.3067974172691889,audio
asymharoon/any-photoshop-project-with-in-23-hours-and-20-mint,1.403670826534659,design
atari_boy/make-a-lofi-pixel-art-animation-for-you,2.381610310036874,video
ateebkhan/make-a-catchy-book-trailer-video,2.673999068860056,video
atelieredge/draw-a-storyboard-for-your-media-project,1.3030183169110716,writing
ateljestudio/design-your-album-cover,3.012640623871673,design
atergk/professionally-format-and-design-your-ms-word-document,0.6521136755549126,design
atharrasool696/write-seo-friendly-content-for-your-website,3.400982069881329,marketing
atharvamore679/design-professional-thumbnails-increase-ctr,0.7415349400837915,design
athena_eft/design-album-cover-surreal-for-you,3.0570003715821126,design
athiraz/malay-to-english-translation,2.554692266355336,translation
atif_balouch/compose-seo-optimized-blog-posts-and-articles,1.3989940929865747,writing
atifajaz/grow-your-instagram-with-proper-engagement-and-strategy,1.895078828278867,marketing
atifshakoor46/set-up-google-ads-ppc-campaign-for-your-website,2.140126700328452,marketing
atifullah9988/edit-master-your-audiobook-according-to-acx-standards-f806,0.5663451099960098,audio
atik4v/give-you-project24-style-blog-post-ideas-for-your-niche-site,2.632113527105042,writing
atik6733/do-perfect-photoshop-editing,2.778158487471,writing
atikaroy/do-shoutout-promotion-on-my-55k-anime-instagram-page,0.3681896319140173,marketing
atikislamxb/design-redesign-develop-business-website-with-html-css-php,1.55037059551782,coding
atiqsamtia/code-or-fix-php-html-css-jquery-mysql-or-wordpress,1.076960447004464,coding
atique_khan/write-sql-query-for-you,4.91580049588263,coding
atique_va/be-your-shopify-after-sales-representative,0.6151221224197809,coding
atirtahir/do-database-assignments-or-projects-with-front-end,3.3962619612296203,coding
atmansheth/professionally-mix-and-master-your-music,2.228956486932835,audio
atonce102/optimize-amazon-ppc-campaigns-ads-sponsored-and-reduce-acos-optimize-amazon-ppc,1.301163394016993,marketing
atonushoma/create-explainer-video-for-you,1.6758068967675914,video
atoztasks/do-excel-data-entry-data-mining-copy-paste-web-research-and-web-scraping,1.0389691793187739,coding
atpcre/edit-and-master-your-audiobook-for-acx,2.4243336043871553,audio
atsuai/make-a-professional-anime-music-video-at-60-fps-for-you,0.9472199450669833,video
attaseo1122/do-usa-guest-post-with-dofollow-seo-backlinks-usa-guest-post,1.9311557636625818,marketing
atti9935/make-pant-shirt-jacket-and-coat-pattern-and-grade-patterns,1.2938543426807003,design
attiaiqbal/do-a-flawless-transcription-of-audio-or-video-in-24-hours,0.15055222513956235,translation
attiaiqbal/do-a-flawless-transcription-of-audio-or-video-in-8-hours,0.27815094735902496,translation
attiquebaig/design-and-develop-best-ico-blockchain-solution-for-you,5.520591029422477,coding
attishno1/create-engaging-blog-posts,3.4675954540656795,writing
attishno1/design-your-game-and-create-a-gdd,4.657832860962776,design
atzahoor/high-quality-etsy-product-descriptions,0.44419233387951307,writing
atzahoor/write-unique-seo-optimized-content-for-you,0.3534591134024113,marketing
au2030/coach-you-on-digital-marketing,2.77710498943917,marketing
audio2picture/foley-sound-effects-sfx-mix-master-surround-51-film-video-audiobook,1.3658671173525774,video
audio_cleanup/provide-a-professional-audio-cleanup-service,1.0624989481455966,audio
audiobyhugo/mix-and-master-any-audio-file,1.9771059384460152,audio
audioeng80/master-your-music-to-the-highest-standards,3.2877682761753557,audio
audiomatt/create-any-song-mashup-for-you,0.17142324349937038,audio
audioraine/write-lyrics-for-your-song-of-any-genre,1.5325784406057972,audio
audiorich/be-your-american-female-audiobook-narrator,3.4747771187593566,audio
audiovideo_uk/edit-and-master-audio-for-podcast-to-commercial-standards,2.5631919372161764,audio
auditorii/bring-your-audiobook-to-life,4.0819170194443055,audio
augmaaio/create-awesome-instagram-filters-and-snapchat-lenses,2.638744885348627,marketing
augustodiniz/do-a-custom-intro-and-backing-song-for-your-podcast-or-video,1.6752078163784978,video
aunonto76/do-amazing-save-the-date-wedding-birthday-invitation,0.38431210526684584,design
aunrazamars/create-modern-app-explainer-app-promo-for-marketing-and-sales,2.6611761426246154,video
aunsbaig/design-and-create-3d-models,2.24055414615624,design
